Date,Open,High,Low,Close,Volume,Adj Close,PE,PE_Rank,PEG,ROE,Asset_Type,Name,Is_Core,Is_Tech
2022-02-24,72.20367848831552,82.33208957343606,72.0953526735801,81.96279907226562,2830800,81.96279907226562,42.94,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-25,83.02635332062431,84.1194538487925,79.99325292663143,84.10961151123047,1238800,84.10961151123047,41.84,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-28,84.3459560424924,88.65926659966041,83.95204465291096,87.67449188232422,1389300,87.67449188232422,40.14,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-01,87.82220698338874,89.34861075520459,85.73546617363259,86.40412902832031,1500600,86.40412902832031,40.73,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-02,86.33519809197882,86.44845259456078,82.85894452473518,85.41935729980469,808000,85.41935729980469,41.2,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-03,85.63600939940132,85.69509347881448,79.95386252770963,80.47579193115234,942000,80.47579193115234,43.73,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-04,80.328072943423,81.28330561601541,75.8867368893651,76.47760772705078,1239700,76.47760772705078,46.01,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-07,76.61547364927512,78.2108038336488,72.59759112338102,72.71575927734375,1734200,72.71575927734375,48.4,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-08,72.26276828437781,76.08369911407847,70.60834640764564,73.25739288330078,1060700,73.25739288330078,48.04,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-09,76.23141542674212,78.61456846926193,76.15263164519561,78.0040054321289,1803800,78.0040054321289,45.11,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-10,76.25110600973608,76.25110600973608,73.20814825238972,75.13831329345703,722700,75.13831329345703,46.83,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
