Date,Open,High,Low,Close,Volume,Adj Close,PE,PE_Rank,PEG,ROE,Asset_Type,Name,Is_Core,Is_Tech
2022-02-14,47.746415654686984,48.27395030644548,47.16133442918138,47.573768615722656,31300,47.573768615722656,76.88,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-15,48.43700462638709,49.34819653429936,48.43700462638709,49.30982971191406,11000,49.30982971191406,74.18,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-16,49.03168317167957,49.693498152149274,48.87821951773308,49.62635803222656,10000,49.62635803222656,73.7,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-17,49.19473726452952,49.27146725724035,48.36027526855469,48.36027526855469,8400,48.36027526855469,75.63,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-18,48.23558797450007,48.39864149377598,47.52581634170732,47.80397033691406,17000,47.80397033691406,76.51,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-22,47.3531699314501,48.014984871047425,46.84482229518354,47.28602981567383,28200,47.28602981567383,77.35,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-23,47.70806346026537,47.93825712590012,46.47076061617596,46.480350494384766,16300,46.480350494384766,78.69,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-24,44.97448148623553,47.6025505065918,44.801834429335976,47.6025505065918,35400,47.6025505065918,76.84,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-25,47.928677435459996,48.49457550048828,47.3435959510741,48.49457550048828,20000,48.49457550048828,75.42,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-28,47.95742882608004,48.76311377671264,47.861515431972464,48.40822982788086,10600,48.40822982788086,75.56,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-01,48.1588624123937,48.30273620204062,47.18053015583706,47.381954193115234,14700,47.381954193115234,77.2,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-02,47.62172904407877,48.331496953013506,47.38194189614053,48.216400146484375,17300,48.216400146484375,75.86,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-03,48.245185954409365,48.31232608054793,47.19971357171414,47.381954193115234,34700,47.381954193115234,77.2,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-04,46.662591929220234,46.97910913973969,45.92404689285829,46.28852081298828,15000,46.28852081298828,79.02,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-07,45.93363358511068,46.317294553107644,44.57164410055953,44.581233978271484,20300,44.581233978271484,82.04,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-08,44.48531458540306,45.76098036360625,44.08247025727565,44.73469161987305,24300,44.73469161987305,81.76,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-09,45.72261152121189,46.57625683960928,45.72261152121189,46.39401626586914,17100,46.39401626586914,78.84,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-10,45.58834134361731,45.895268667248004,45.31978085015603,45.818538665771484,12300,45.818538665771484,79.83,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-11,46.13504798597965,46.44197525717607,44.849788665771484,44.849788665771484,15100,44.849788665771484,81.55,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-14,44.86897374419767,45.099171035576305,43.73717801754816,43.92900848388672,50400,43.92900848388672,83.26,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-15,44.07287844440092,45.10875701904297,43.948188103213674,45.10875701904297,12000,45.10875701904297,81.09,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-16,45.89526094816423,47.103790283203125,45.665067323588424,47.103790283203125,18500,47.103790283203125,77.65,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-17,46.74890600496166,47.583364291594556,46.74890600496166,47.525814056396484,8900,47.525814056396484,76.96,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-18,47.25726292090402,48.437015533447266,47.25726292090402,48.437015533447266,10100,48.437015533447266,75.51,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-21,48.31231903847633,48.542516336585024,47.8135612749591,48.26436233520508,8800,48.26436233520508,75.78,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-22,48.29313285688434,49.0220878767213,48.29313285688434,48.830257415771484,15400,48.830257415771484,74.91,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-23,48.615088729757986,48.93207910028525,48.173221588134766,48.173221588134766,5200,48.173221588134766,75.93,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-24,48.13479977733042,49.268287658691406,48.13479977733042,49.268287658691406,12800,49.268287658691406,74.24,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-25,49.21066049030844,49.21066049030844,48.816821656180764,49.13381576538086,5300,49.13381576538086,74.44,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-28,48.864841018450484,49.268287658691406,48.60548324922393,49.268287658691406,12300,49.268287658691406,74.24,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-29,50.017544935313936,50.248086414238834,49.60449404780901,50.14242172241211,25600,50.14242172241211,72.95,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-30,49.99832630729426,50.180839356359755,49.191436732983526,49.30670928955078,20700,49.30670928955078,74.18,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-03-31,49.2298694913186,49.2298694913186,48.55746078491211,48.55746078491211,6300,48.55746078491211,75.33,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-01,48.75917108185766,48.75917108185766,47.95228155263865,48.35572814941406,7500,48.35572814941406,75.64,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-04,48.605486101294545,48.97050857543945,48.605486101294545,48.97050857543945,8700,48.97050857543945,74.69,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-05,48.60548838839443,48.60548838839443,47.34712726105924,47.38555145263672,19600,47.38555145263672,77.19,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-06,46.68432136452518,46.847622341606545,46.24245416779381,46.5594482421875,45600,46.5594482421875,78.56,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-07,46.41535927313884,46.8284101584523,45.90625157631026,46.58826446533203,10900,46.58826446533203,78.51,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-08,46.48260333785394,46.48260333785394,45.88704299926758,45.88704299926758,42400,45.88704299926758,79.71,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-11,45.43556758360874,45.55083649835618,45.118577151970065,45.15699768066406,12500,45.15699768066406,81.0,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-12,45.62767747125344,45.99269991703647,44.90724045854944,44.95526885986328,26800,44.95526885986328,81.36,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-13,45.06093002270551,45.81018328482487,45.06093002270551,45.80057907104492,35600,45.80057907104492,79.86,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-14,45.877435113051995,45.877435113051995,45.01291275024414,45.01291275024414,11900,45.01291275024414,81.26,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-18,44.6190650352295,45.27226153344833,44.6190650352295,45.0032958984375,12400,45.0032958984375,81.28,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-19,44.7919730666854,45.742947903363294,44.69591259649978,45.72373580932617,9500,45.72373580932617,79.99,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-20,46.06954881554875,46.146397196104715,45.67571002603061,45.714134216308594,8800,45.714134216308594,80.01,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-21,46.21362984254245,46.50180389198485,44.75354383912487,44.811180114746094,12600,44.811180114746094,81.62,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-04-22,44.74394309139824,44.95526878971582,44.05232238769531,44.05232238769531,14000,44.05232238769531,83.03,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
